houseHigh,totalPrice,title,region,year,houseType,houseElevator,area,station,types,houseFitment,houseDirection,line,totalHigh,unitPrice,houseArea,distance
低楼层,260,龙光峰景华庭 双阳台，风景好,龙光峰景华庭 ,2009, 3室2厅 , 有电梯,科学城,,塔楼,其他, 东北 ,,18,28109, 92.5,
中楼层,280,金名都 3室1厅 280万,金名都 ,2008, 3室1厅 , 有电梯,金沙洲,,塔楼,其他, 东南 ,,26,29474, 95,
中楼层,220,金名都 精装两房 环境好,金名都 ,2008, 2室2厅 , 有电梯,金沙洲,,塔楼,其他, 北 ,,11,29859, 73.68,
高楼层,250,金碧世纪花园 2房,金碧世纪花园 ,2004, 2室1厅 , 有电梯,区府,,塔楼, 简装 , 南 ,,32,38256, 65.35,
中楼层,240,君华御府 复式单位 望园景,番禺君华香柏广场 ,塔楼  , 3室2厅 ,未知,沙湾,, ,其他, 南 ,,33,32433, 74,
低楼层,430,方正实用两房 采光好,南天广场 ,1997, 2室1厅 , 有电梯,珠江新城西,五羊邨站,塔楼, 简装 , 西北 ,5号线,33,53087, 81,213米
低楼层,280,君华御府 复式三房 看房方便,番禺君华香柏广场 ,塔楼  , 3室2厅 ,未知,沙湾,, ,其他, 南 北 ,,33,36364, 77,
高楼层,170,新世纪花园 精装小三房 居住安静舒适,新世纪花园 ,1995, 3室2厅 , 无电梯,区府,,塔楼, 简装 , 南 北 ,,9,21871, 77.73,
低楼层,350,嘉仕花园 采光好 格局方正 实用单位,嘉仕花园上岭 ,2003, 2室1厅 , 有电梯,滨江东,,塔楼,其他, 东北 ,,28,50115, 69.84,
中楼层,400,鸿景大厦 东南向两房 中高层 业主诚售,广信鸿景大厦 ,1995, 2室1厅 , 有电梯,五羊新城,五羊邨站,塔楼, 精装 , 东南 ,5号线,25,48193, 83,659米
低楼层,265,水荫路 住家两房 装修别致 南向大院,水荫路 ,1993, 2室1厅 , 无电梯,水荫,动物园站,塔楼,其他, 南 ,5号线,9,48182, 55,431米
低楼层,265,水荫路 住家两房 装修别致 南向大院,水荫路 ,1993, 2室1厅 , 无电梯,水荫,动物园站,塔楼,其他, 南 ,5号线,9,48182, 55,431米
中楼层,230,荔香花园 3室1厅 230万,荔香花园 ,1996, 3室1厅 , 无电梯,区府,大沙地站,塔楼, 简装 , 南 ,5号线,9,25000, 92,1021米
高楼层,660,边检大院 东南向电梯三房 装修保养佳,边检大院 ,2015, 3室2厅 , 有电梯,龙口西,岗顶站,塔楼,其他, 东南 ,3号线,19,61505, 107.31,775米
中楼层,515,星辰财富港 2室1厅 515万,星辰财富港 ,2004, 2室1厅 , 有电梯,珠江新城西,珠江新城站,塔楼, 简装 , 北 ,3号线,20,61721, 83.44,209米
高楼层,209,荔景园 大三房格局靓 南北通透,荔景园 ,1999, 3室2厅 , 无电梯,区府,大沙地站,塔楼, 简装 , 南 北 ,5号线,9,20838, 100.3,710米
高楼层,280,香缤豪庭 南向精装修四房,香缤豪庭 ,2011, 4室2厅 , 有电梯,沙湾,,塔楼,其他, 南 北 ,,24,33606, 83.32,
中楼层,315,富力天朗明居S区 2室2厅 315万,富力天朗明居S区 ,2001, 2室2厅 ,未知,棠下,车陂站,塔楼, 简装, 北 ,4号线,18,45188, 69.71,1061米
高楼层,500,中怡城市花园 东向望花园 方正实用2房,中怡城市花园 ,2002, 2室2厅 , 有电梯,天河北,广州东站站,塔楼,其他, 东 ,1号线,30,72464, 69,707米
高楼层,230,泰景花园 南向 两套两房打通成5房,泰景花园文苑阁 ,2006, 5室2厅 , 无电梯,区府,大沙东站,塔楼,其他, 南 ,5号线,8,32459, 70.86,798米
低楼层,320,翠逸家园 中层实用两房南向 小区管理,翠逸家园 ,2000, 2室1厅 , 有电梯,机场路,飞翔公园站,塔楼, 精装 , 南 ,2号线,17,39025, 82,1155米
高楼层,850,中怡城市花园 户型方正 通风采光好,中怡城市花园 ,2002, 3室2厅 , 有电梯,天河北,广州东站站,塔楼, 简装 , 东北 ,1号线,30,66407, 128,707米
中楼层,185,东兴苑 低层3房诚意出售,东兴苑 ,1998, 3室2厅 ,未知,市桥,,塔楼,其他, 南 北 ,,8,21998, 84.1,
高楼层,560,江南新苑 园林小区 交通便利,江南新苑 ,2009, 3室1厅 , 有电梯,新港西,中大站,塔楼,其他, 北 ,8号线,30,55446, 101,495米
中楼层,405,时代花生2 交通方便 配套完善修改房评,时代花生Ⅱ ,塔楼  , 4室2厅 ,未知,同和,, ,其他, 东北 ,,32,41302, 98.06,
低楼层,380,南景园 电梯三房 厅出阳台 望花园,南景园品梅轩 ,2001, 3室2厅 , 有电梯,江燕路,江泰路站,塔楼,其他, 北 ,2号线,12,40422, 94.01,898米
中楼层,293,广信春兰花园 精装三房 看白云山,广信春兰花园 ,1995, 3室2厅 , 无电梯,同和,北延段京溪南方医院站,塔楼,其他, 北 ,3号线,9,33349, 87.86,451米
高楼层,210,广州碧桂园 方正两房 采光好 安静小区,广州碧桂园雅苑 ,1998, 2室1厅 ,未知,南浦,南浦站,塔楼,其他, 西北 ,2号线,6,29578, 71,1155米
低楼层,395,嘉仕花园 实用两房 成熟小区,嘉仕花园尚海轩 ,2004, 2室2厅 , 有电梯,滨江东,,塔楼, 简装 , 东北 ,,33,63211, 62.49,
低楼层,660,东晖花园 实用三房 户型方正,东晖花园旭日居 ,1999, 3室2厅 , 有电梯,天河公园,,塔楼, 简装 , 西北 ,,10,55763, 118.36,
高楼层,280,汇侨新城 电梯3房 采光好,汇侨新城南区 ,2000, 3室2厅 , 有电梯,新市,,塔楼,其他, 西 ,,17,27038, 103.56,
中楼层,285,东方都会广场 精装修 省心之选,东方都会广场 ,2002, 1室2厅 , 有电梯,天河公园,,塔楼, 简装 , 北 ,,22,72872, 39.11,
高楼层,258,黄埔大沙北路泰景花园电梯楼 开发商精装修,泰景花园文雅阁 ,2004, 2室2厅 , 有电梯,区府,大沙东站,塔楼, 简装 , 北 ,5号线,9,31852, 81,708米
高楼层,425,时尚名苑 交通便利 户型方正三房,时尚明苑 ,2006, 3室2厅 , 有电梯,车陂,车陂站,塔楼, 精装 , 西 ,4号线,11,49242, 86.31,474米
低楼层,135,天虹花园 交通便利 采光好 带35平平台,天虹花园 ,2006, 1室1厅 , 无电梯,区府,鱼珠站,塔楼, 简装 , 北 ,5号线,9,27000, 50,1095米
低楼层,168,云苑新村 低层两房 交通方便,广园云苑新村云苑三街 ,1999, 2室1厅 , 无电梯,广园路,,塔楼,其他, 南 ,,9,26457, 63.5,
低楼层,305,第三金碧花园 厅出阳台两房 视野无遮挡,金碧花园第三金碧 ,2000, 2室2厅 , 有电梯,金碧,,塔楼, 简装 , 西南 ,,32,43597, 69.96,
高楼层,198,晓园新村 3房 通风采光好,晓园新村晓园新 ,2005, 3室2厅 , 无电梯,昌岗,昌岗站,塔楼,其他, 东南 ,2号线,8,27600, 71.74,630米
高楼层,115,和平西路 黄沙地铁站 两房 新装修,和平西路 ,塔楼  , 2室1厅 , 无电梯,西关,海珠广场站, ,其他, 南 ,2号线,6,23959, 48,0米
高楼层,420,温馨实用两房单位 采光通风好,海珠半岛花园 ,1997, 2室2厅 , 有电梯,滨江东,,塔楼,其他, 南 ,,31,50000, 84,
高楼层,220,云苑新村 电梯两房 一梯两户 采光通风,广园云苑新村云苑一街 ,1999, 2室1厅 , 无电梯,广园路,,塔楼,其他, 南 ,,9,30556, 72,
低楼层,138,南国奥园 小户型 花园洋房 双**配套,南国奥林匹克花园北奥一路 ,2006, 1室1厅 ,未知,华南,钟村站,板楼, 简装, 北 ,7号线,6,37521, 36.78,1081米
低楼层,415,中海康城 方正大三房 望花园 安静舒适,中海康城郁金香街 ,2003, 3室2厅 , 有电梯,黄村,黄村站,塔楼, 精装 , 北 ,4号线,21,37577, 110.44,991米
中楼层,213,祈福新村湖景居 实用三房 采光好,祈福新村湖景居 ,1995, 3室2厅 , 无电梯,祈福,,板楼,其他, 南 ,,4,26625, 80,
中楼层,280,金碧世纪花园 实用两房 采光好楼层好,金碧世纪花园 ,2004, 2室1厅 , 有电梯,区府,,塔楼,其他, 东北 ,,17,38889, 72,
低楼层,850,实用舒适单位 配套完善,珠江御景湾 ,2008, 5室2厅 , 有电梯,南洲,,塔楼,其他, 南 ,,31,36762, 231.22,
中楼层,210,龙津东中层三房,龙津东路 ,塔楼  , 3室2厅 , 无电梯,陈家祠,, ,其他, 北 ,,9,28448, 73.82,
中楼层,350,实用温馨单位 配套完善,东湖西路永胜上沙 ,塔楼  , 2室2厅 ,未知,东湖,, ,其他, 南 北 ,,8,43750, 80,
高楼层,185,棠德花园 东向居家两居室！,棠德花园G区 ,1997, 2室1厅 , 无电梯,棠下,,塔楼, 简装 , 东 ,,9,30328, 61,
中楼层,1156,尚东宏御 高层三房 南北对流 纯南户型,尚东宏御 ,2008, 3室2厅 , 有电梯,珠江新城东,潭村站,塔楼, 精装 , 南 ,5号线,29,85000, 136,73米
中楼层,380,江南花园 少有中层两房 户型方正实用,江南花园 ,2009, 2室1厅 , 有电梯,宝岗,沙园站,塔楼,其他, 北 ,8号线,30,46908, 81.01,1087米
高楼层,99,南向两房一厅 视野开阔 通风采光好,迎翠春庭 ,2000, 2室0厅 , 无电梯,棠下,,塔楼, 简装 , 南 ,,9,24331, 40.69,
中楼层,255,银利街 三房带主套 南北对流 三阳台,沙太南路银利街 ,塔楼  , 3室2厅 ,未知,沙太南,, ,其他, 南 北 ,,8,27915, 91.35,
中楼层,470,美林海岸花园 中层两房 景观好 方正实用,美林海岸花园逸江湾 ,2004, 2室2厅 , 有电梯,员村,科韵路站,塔楼, 精装 , 东南 ,5号线,18,64340, 73.05,882米
高楼层,350,旭景家园 采光通风好 高层视野开阔,旭景家园C区 ,2002, 3室2厅 ,未知,东圃,,塔楼,其他, 东 ,,15,38756, 90.31,
中楼层,250,五羊小区 二房一厅,五羊小区E区 ,1986, 2室1厅 , 无电梯,五羊新城,五羊邨站,塔楼,其他, 南 北 ,5号线,8,55556, 45,416米
中楼层,180,芬芳小区 交通方便 配套成熟 间隔方正,芬芳小区芬芳街 ,1996, 2室1厅 , 无电梯,汾水,,塔楼,其他, 南 ,,9,28125, 64,
低楼层,150,嘉华苑 精致两房 装修新净,嘉华苑 ,1995, 2室1厅 , 无电梯,机场路,,塔楼, 简装 , 东 ,,9,23077, 65,
高楼层,250,金碧世纪花园 2房,金碧世纪花园 ,2004, 2室1厅 , 有电梯,区府,,塔楼, 简装 , 南 ,,32,38256, 65.35,
高楼层,338,经典居 两房两厅 高楼层,经典居 ,1995, 2室2厅 , 有电梯,滨江东,,塔楼,其他, 西北 ,,31,45067, 75,
中楼层,465,丰盈居 户型方正 业主诚心售,丰盈居 ,2002, 3室1厅 , 有电梯,滨江东,,塔楼,其他, 南 ,,23,51099, 91,
中楼层,302,尚东尚筑 电梯中高层三房 南向,尚东尚筑 ,2008, 3室2厅 , 有电梯,市桥,,塔楼, 精装 , 南 ,,18,33013, 91.48,
低楼层,275,金碧世纪花园 精装两房 采光好,金碧世纪花园 ,2004, 2室2厅 , 有电梯,区府,,塔楼, 简装 , 北 ,,17,38195, 72,
中楼层,218,天韵阁 交通便利 户型方正,天韵阁 ,1995, 2室1厅 , 无电梯,天河公园,科韵路站,塔楼,其他, 北 ,5号线,9,36987, 58.94,432米
高楼层,690,珠江都荟 高档2房 园林小区,珠江都荟华庭 ,2006, 2室1厅 , 有电梯,珠江新城西,珠江新城站,塔楼, 精装 , 西 ,3号线,33,88952, 77.57,461米
高楼层,176,锦绣趣园 中层大两房 望景开阔,锦绣生态园趣园 ,2001, 2室2厅 , 无电梯,钟村,,塔楼,其他, 北 ,,6,21729, 81,
低楼层,160,尚东尚筑物业 小区管理.电梯中层,尚东尚筑 ,2008, 1室1厅 , 有电梯,市桥,,塔楼,其他, 南 ,,18,30298, 52.81,
低楼层,268,尚东尚筑物业 小区管理.电梯中层南向,尚东尚筑 ,2008, 3室1厅 , 有电梯,市桥,,塔楼,其他, 北 ,,18,30407, 88.14,
低楼层,275,尚东尚筑 电梯三房 南向单位,尚东尚筑 ,2008, 3室2厅 , 有电梯,市桥,,塔楼, 简装 , 南 ,,18,30465, 90.27,
中楼层,270,百事佳花园 温馨三房 江景房,百事佳花园 ,1995, 3室2厅 , 有电梯,南浦,南浦站,塔楼, 简装 , 东北 ,2号线,28,24108, 112,906米
高楼层,155,侨城花园 温馨两房,侨诚花园春晓苑 ,1998, 2室1厅 , 无电梯,金碧,东晓南站,塔楼, 简装 , 西北 ,2号线,9,27193, 57,342米
高楼层,145,下渡路 街道办单位宿舍 温馨靓两房 南向,下渡路 ,塔楼  , 2室1厅 ,未知,新港西,, , 精装, 南 ,,9,34598, 41.91,
低楼层,415,中海康城 方正大三房 望花园 安静舒适,中海康城郁金香街 ,2003, 3室2厅 , 有电梯,黄村,黄村站,塔楼, 精装 , 北 ,4号线,21,37577, 110.44,991米
低楼层,850,实用舒适单位 配套完善,珠江御景湾 ,2008, 5室2厅 , 有电梯,南洲,,塔楼,其他, 南 ,,31,36762, 231.22,
中楼层,210,龙津东中层三房,龙津东路 ,塔楼  , 3室2厅 , 无电梯,陈家祠,, ,其他, 北 ,,9,28448, 73.82,
中楼层,350,实用温馨单位 配套完善,东湖西路永胜上沙 ,塔楼  , 2室2厅 ,未知,东湖,, ,其他, 南 北 ,,8,43750, 80,
高楼层,185,棠德花园 东向居家两居室！,棠德花园G区 ,1997, 2室1厅 , 无电梯,棠下,,塔楼, 简装 , 东 ,,9,30328, 61,
低楼层,280,君华御府 复式三房 看房方便,番禺君华香柏广场 ,塔楼  , 3室2厅 ,未知,沙湾,, ,其他, 南 北 ,,33,36364, 77,
高楼层,469,骏景花园 正规3房 视野好采光好,骏景花园北苑骏华轩 ,2000, 3室2厅 , 有电梯,棠下,,塔楼, 简装 , 北 ,,12,45981, 102,
高楼层,140,新兴白云花园 精装修2房 户型方正,新兴白云花园乐居南街 ,1999, 2室1厅 , 无电梯,白云大道北,,塔楼,其他, 西北 ,,9,25198, 55.56,
低楼层,500,逸景翠园，低层单位，采光好,逸景翠园御景轩 ,2002, 3室2厅 , 有电梯,新港西,,塔楼,其他, 北 ,,28,40984, 122,
高楼层,250,金碧世纪花园 2房,金碧世纪花园 ,2004, 2室1厅 , 有电梯,区府,,塔楼, 简装 , 南 ,,32,38256, 65.35,
低楼层,248,祈福新村月明轩 南向小三房,祈福新村月明轩 ,1995, 3室2厅 , 无电梯,祈福,,塔楼, 简装 , 南 ,,6,29524, 84,
高楼层,155,证满5年 金碧领秀 装修一般,金碧领秀国际 ,2007, 1室0厅 ,未知,区府,大沙东站,塔楼,其他, 东北 ,5号线,33,46435, 33.38,1143米
低楼层,660,珠江都荟 温馨两房 园林小区,珠江都荟华庭 ,2006, 2室2厅 , 有电梯,珠江新城西,珠江新城站,塔楼, 精装 , 西 ,3号线,33,84616, 78,461米
高楼层,118,金港城二房 格局方正 采光好,富力金港城 ,2012, 2室2厅 , 有电梯,花东镇,,塔楼,其他, 北 ,,18,14750, 80,
中楼层,155,富丽家园 温馨三房 楼梯中层 南北对流,富丽家园朝阳东路 ,1998, 3室1厅 , 无电梯,大石,,塔楼,其他, 南 ,,7,20395, 76,
中楼层,761,聚雅苑 江景三房 户型方正 视野开阔,聚雅苑 ,2007, 3室1厅 , 有电梯,滨江东,,塔楼, 精装 , 北 ,,21,64988, 117.1,
低楼层,228,丽江花园丽茵楼 3室1厅 228万,丽江花园丽茵楼 ,1993, 3室1厅 , 无电梯,南浦,,塔楼, 简装 , 东 ,,9,25910, 88,
低楼层,115,富力金港城 精装两房,富力金港城 ,2013, 2室2厅 , 有电梯,花东镇,,塔楼,其他, 北 ,,11,14585, 78.85,
低楼层,300,顺景雅苑 精装修两房 格局方正,顺景雅苑顺意居 ,2000, 2室2厅 , 有电梯,新港西,中大站,塔楼, 简装 , 南 北 ,8号线,13,46147, 65.01,782米
中楼层,120,交电新村 采光好 生活便利,交电新村二街 ,2011, 2室1厅 , 无电梯,广园路,,塔楼,其他, 东 ,,9,20339, 59,
高楼层,330,大鹏花园 电梯三房 带装修,大鹏花园 ,1999, 3室2厅 , 有电梯,滘口,滘口站,塔楼,其他, 南 ,5号线,9,36880, 89.48,786米
高楼层,200,汇侨新城 精装两房 厅出阳台,汇侨新城南区 ,2000, 2室1厅 , 无电梯,新市,,塔楼,其他, 北 ,,9,24097, 83,
低楼层,360,恒城大厦 西南向两房 户型方正,恒城大厦 ,1998, 2室2厅 , 有电梯,天河南,体育西路站,塔楼, 简装 , 西南 ,1号线,31,41861, 86,417米
高楼层,248,铂林国际公寓 方便约看,铂林国际公寓 ,2005, 1室0厅 , 有电梯,珠江新城西,五羊邨站,塔楼, 简装 , 西 ,5号线,32,88572, 28,252米
中楼层,360,英豪花园 证过五年 电梯三房,英豪花园紫薇苑 ,2005, 3室2厅 , 有电梯,金碧,东晓南站,塔楼,其他, 北 ,2号线,11,41759, 86.21,603米
低楼层,140,鸿城大街实用两房，交通便利,大北路鸿成大街 ,板楼  , 2室1厅 , 无电梯,市桥,市桥站, ,其他, 北 ,3号线,6,20029, 69.9,609米
中楼层,330,东方都会广场 南向复式 高层景观好,东方都会广场 ,2002, 2室1厅 , 有电梯,天河公园,,塔楼, 简装 , 南 ,,22,75000, 44,
高楼层,338,经典居 两房两厅 高楼层,经典居 ,1995, 2室2厅 , 有电梯,滨江东,,塔楼,其他, 西北 ,,31,45067, 75,
中楼层,465,丰盈居 户型方正 业主诚心售,丰盈居 ,2002, 3室1厅 , 有电梯,滨江东,,塔楼,其他, 南 ,,23,51099, 91,
低楼层,360,恒城大厦 西南向两房 户型方正,恒城大厦 ,1998, 2室2厅 , 有电梯,天河南,体育西路站,塔楼, 简装 , 西南 ,1号线,31,41861, 86,417米
高楼层,248,铂林国际公寓 方便约看,铂林国际公寓 ,2005, 1室0厅 , 有电梯,珠江新城西,五羊邨站,塔楼, 简装 , 西 ,5号线,32,88572, 28,252米
中楼层,360,英豪花园 证过五年 电梯三房,英豪花园紫薇苑 ,2005, 3室2厅 , 有电梯,金碧,东晓南站,塔楼,其他, 北 ,2号线,11,41759, 86.21,603米
低楼层,140,鸿城大街实用两房，交通便利,大北路鸿成大街 ,板楼  , 2室1厅 , 无电梯,市桥,市桥站, ,其他, 北 ,3号线,6,20029, 69.9,609米
中楼层,330,东方都会广场 南向复式 高层景观好,东方都会广场 ,2002, 2室1厅 , 有电梯,天河公园,,塔楼, 简装 , 南 ,,22,75000, 44,
高楼层,338,经典居 两房两厅 高楼层,经典居 ,1995, 2室2厅 , 有电梯,滨江东,,塔楼,其他, 西北 ,,31,45067, 75,
中楼层,465,丰盈居 户型方正 业主诚心售,丰盈居 ,2002, 3室1厅 , 有电梯,滨江东,,塔楼,其他, 南 ,,23,51099, 91,
中楼层,302,尚东尚筑 电梯中高层三房 南向,尚东尚筑 ,2008, 3室2厅 , 有电梯,市桥,,塔楼, 精装 , 南 ,,18,33013, 91.48,
低楼层,275,金碧世纪花园 精装两房 采光好,金碧世纪花园 ,2004, 2室2厅 , 有电梯,区府,,塔楼, 简装 , 北 ,,17,38195, 72,
高楼层,185,祈福新村湖景居新亮两房出售，送大露台,祈福新村湖景居 ,1995, 2室2厅 , 无电梯,祈福,,板楼,其他, 北 ,,4,25171, 73.5,
高楼层,195,媒体村 电梯两房 中高楼层 采光好,亚运城媒体北村 ,塔楼  , 2室2厅 ,未知,亚运城,海傍站, ,其他, 北 ,4号线,18,26713, 73,793米
低楼层,1100,锦城花园 交通便利 配套完善,锦城花园 ,1997, 3室2厅 , 有电梯,东风东,杨箕站,塔楼,其他, 南 北 ,1号线,12,103774, 106,399米
高楼层,195,翠拥华庭 精装1房 格局方正,翠拥华庭锋尚 ,2008, 1室0厅 , 有电梯,车陂,车陂站,塔楼, 简装 , 西 ,4号线,27,43247, 45.09,690米
中楼层,220,南洲南花园 方正大两房 交通方便 低楼层,南洲花苑A区 ,1993, 2室1厅 , 无电梯,金碧,东晓南站,塔楼, 简装 , 南 ,2号线,9,24063, 91.43,1066米
高楼层,330,旭景家园 温馨3房 南北对流,旭景家园A区 ,2002, 3室2厅 , 有电梯,东圃,车陂站,塔楼,其他, 东 ,4号线,15,38058, 86.71,1129米
低楼层,420,远景路 美景苑 精品三房格局 靓装修,美景苑丽景阁 ,2008, 3室2厅 , 有电梯,机场路,,塔楼,其他, 西南 ,,9,30162, 139.25,
高楼层,140,新康花园康馨苑 中楼层 大两房,新康花园康馨苑 ,塔楼  , 2室2厅 ,未知,新塘,, ,其他, 北 ,,11,15955, 87.75,
低楼层,210,五芳苑 封闭式小区 低层 精装修,五芳苑五芳街 ,2000, 2室1厅 , 无电梯,滘口,滘口站,塔楼, 简装 , 东北 ,5号线,9,28444, 73.83,965米
中楼层,170,惠百氏广场 配套完善 户型方正 通风采光,惠百氏广场 ,塔楼  , 2室2厅 , 有电梯,新塘,, ,其他, 西 ,,18,22658, 75.03,
高楼层,800,东南向复式4房 光线好 安静大户型,名门大厦 ,1997, 4室2厅 , 有电梯,珠江新城西,五羊邨站,塔楼,其他, 东南 ,5号线,33,52981, 151,254米
中楼层,290,英豪花园 证过五年 居家电梯两房,英豪花园阳光320 ,2005, 2室1厅 , 有电梯,金碧,南洲站,塔楼, 简装 , 西 ,2号线,24,42648, 68,799米
